"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","TAXI_OUT","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2016,4,20,3,2016-04-20,"DL",19790,"DL","1378",13931,"ORF","Norfolk, VA","VA",10397,"ATL","Atlanta, GA","GA","1757","1754",-3.00,0.00,14.00,13.00,"1959","1946",-13.00,0.00,0.00,"",0.00,122.00,112.00,85.00,1.00,516.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1379",10599,"BHM","Birmingham, AL","AL",10397,"ATL","Atlanta, GA","GA","0753","0748",-5.00,0.00,14.00,7.00,"1000","0940",-20.00,0.00,0.00,"",0.00,67.00,52.00,31.00,1.00,134.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1380",10627,"BIS","Bismarck/Mandan, ND","ND",13487,"MSP","Minneapolis, MN","MN","0635","0631",-4.00,0.00,10.00,3.00,"0802","0747",-15.00,0.00,0.00,"",0.00,87.00,76.00,63.00,1.00,386.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1381",10397,"ATL","Atlanta, GA","GA",12217,"HSV","Huntsville, AL","AL","1735","1733",-2.00,0.00,11.00,5.00,"1734","1722",-12.00,0.00,0.00,"",0.00,59.00,49.00,33.00,1.00,151.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1381",12217,"HSV","Huntsville, AL","AL",10397,"ATL","Atlanta, GA","GA","1815","1815",0.00,0.00,24.00,6.00,"2025","2012",-13.00,0.00,0.00,"",0.00,70.00,57.00,27.00,1.00,151.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1382",10397,"ATL","Atlanta, GA","GA",11292,"DEN","Denver, CO","CO","0940","0939",-1.00,0.00,21.00,5.00,"1107","1048",-19.00,0.00,0.00,"",0.00,207.00,189.00,163.00,1.00,1199.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1382",11292,"DEN","Denver, CO","CO",10397,"ATL","Atlanta, GA","GA","1157","1153",-4.00,0.00,14.00,4.00,"1649","1633",-16.00,0.00,0.00,"",0.00,172.00,160.00,142.00,1.00,1199.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1383",10397,"ATL","Atlanta, GA","GA",14122,"PIT","Pittsburgh, PA","PA","0725","0837",72.00,72.00,18.00,2.00,"0900","1009",69.00,69.00,0.00,"",0.00,95.00,92.00,72.00,1.00,526.00,69.00,0.00,0.00,0.00,0.00,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1383",14122,"PIT","Pittsburgh, PA","PA",10397,"ATL","Atlanta, GA","GA","0940","1046",66.00,66.00,15.00,8.00,"1123","1226",63.00,63.00,0.00,"",0.00,103.00,100.00,77.00,1.00,526.00,0.00,0.00,0.00,0.00,63.00,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1384",12892,"LAX","Los Angeles, CA","CA",14747,"SEA","Seattle, WA","WA","1430","1428",-2.00,0.00,17.00,6.00,"1724","1708",-16.00,0.00,0.00,"",0.00,174.00,160.00,137.00,1.00,954.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1385",12892,"LAX","Los Angeles, CA","CA",12339,"IND","Indianapolis, IN","IN","2245","2242",-3.00,0.00,19.00,4.00,"0551","0535",-16.00,0.00,0.00,"",0.00,246.00,233.00,210.00,1.00,1814.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1386",10397,"ATL","Atlanta, GA","GA",12953,"LGA","New York, NY","NY","1145","1145",0.00,0.00,12.00,5.00,"1355","1343",-12.00,0.00,0.00,"",0.00,130.00,118.00,101.00,1.00,762.00,,,,,,
2016,4,20,3,2016-04-20,"DL",19790,"DL","1387",10397,"ATL","Atlanta, GA","GA",14843,"SJU","San Juan, PR","PR","1115","1112",-3.00,0.00,18.00,5.00,"1443","1439",-4.00,0.00,0.00,"",0.00,208.00,207.00,184.00,1.00,1547.00,,,,,,
