"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","TAXI_OUT","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2015,9,19,6,2015-09-19,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1848",-12.00,0.00,9.00,8.00,"0014","0002",-12.00,0.00,0.00,"",0.00,194.00,194.00,177.00,1.00,1457.00,,,,,,
2015,9,20,7,2015-09-20,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1848",-12.00,0.00,7.00,8.00,"0014","2353",-21.00,0.00,0.00,"",0.00,194.00,185.00,170.00,1.00,1457.00,,,,,,
2015,9,21,1,2015-09-21,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1856",-4.00,0.00,9.00,3.00,"0014","2359",-15.00,0.00,0.00,"",0.00,194.00,183.00,171.00,1.00,1457.00,,,,,,
2015,9,22,2,2015-09-22,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1851",-9.00,0.00,14.00,6.00,"0014","2359",-15.00,0.00,0.00,"",0.00,194.00,188.00,168.00,1.00,1457.00,,,,,,
2015,9,23,3,2015-09-23,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1850",-10.00,0.00,8.00,6.00,"0014","0009",-5.00,0.00,0.00,"",0.00,194.00,199.00,185.00,1.00,1457.00,,,,,,
2015,9,24,4,2015-09-24,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1849",-11.00,0.00,11.00,7.00,"0014","2354",-20.00,0.00,0.00,"",0.00,194.00,185.00,167.00,1.00,1457.00,,,,,,
2015,9,25,5,2015-09-25,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1854",-6.00,0.00,11.00,9.00,"0014","0014",0.00,0.00,0.00,"",0.00,194.00,200.00,180.00,1.00,1457.00,,,,,,
2015,9,26,6,2015-09-26,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1850",-10.00,0.00,9.00,6.00,"0014","2400",-14.00,0.00,0.00,"",0.00,194.00,190.00,175.00,1.00,1457.00,,,,,,
2015,9,27,7,2015-09-27,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1851",-9.00,0.00,7.00,6.00,"0014","2354",-20.00,0.00,0.00,"",0.00,194.00,183.00,170.00,1.00,1457.00,,,,,,
2015,9,28,1,2015-09-28,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1901",1.00,1.00,13.00,12.00,"0014","0016",2.00,2.00,0.00,"",0.00,194.00,195.00,170.00,1.00,1457.00,,,,,,
2015,9,29,2,2015-09-29,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1913",13.00,13.00,10.00,10.00,"0014","0017",3.00,3.00,0.00,"",0.00,194.00,184.00,164.00,1.00,1457.00,,,,,,
2015,9,30,3,2015-09-30,"NK",20416,"NK","408",13796,"OAK","Oakland, CA","CA",11298,"DFW","Dallas/Fort Worth, TX","TX","1900","1858",-2.00,0.00,8.00,26.00,"0014","0027",13.00,13.00,0.00,"",0.00,194.00,209.00,175.00,1.00,1457.00,,,,,,
2015,9,1,2,2015-09-01,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0510",-5.00,0.00,16.00,5.00,"0915","0907",-8.00,0.00,0.00,"",0.00,180.00,177.00,156.00,1.00,1182.00,,,,,,
2015,9,2,3,2015-09-02,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0505",-10.00,0.00,13.00,7.00,"0915","0859",-16.00,0.00,0.00,"",0.00,180.00,174.00,154.00,1.00,1182.00,,,,,,
2015,9,3,4,2015-09-03,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0541",26.00,26.00,10.00,8.00,"0915","0926",11.00,11.00,0.00,"",0.00,180.00,165.00,147.00,1.00,1182.00,,,,,,
2015,9,4,5,2015-09-04,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0512",-3.00,0.00,17.00,10.00,"0915","0911",-4.00,0.00,0.00,"",0.00,180.00,179.00,152.00,1.00,1182.00,,,,,,
2015,9,5,6,2015-09-05,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0515",0.00,0.00,13.00,7.00,"0915","0904",-11.00,0.00,0.00,"",0.00,180.00,169.00,149.00,1.00,1182.00,,,,,,
2015,9,6,7,2015-09-06,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0511",-4.00,0.00,10.00,6.00,"0915","0851",-24.00,0.00,0.00,"",0.00,180.00,160.00,144.00,1.00,1182.00,,,,,,
2015,9,7,1,2015-09-07,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0508",-7.00,0.00,35.00,4.00,"0915","0919",4.00,4.00,0.00,"",0.00,180.00,191.00,152.00,1.00,1182.00,,,,,,
2015,9,8,2,2015-09-08,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0513",-2.00,0.00,11.00,8.00,"0915","0909",-6.00,0.00,0.00,"",0.00,180.00,176.00,157.00,1.00,1182.00,,,,,,
2015,9,9,3,2015-09-09,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0508",-7.00,0.00,12.00,6.00,"0915","0901",-14.00,0.00,0.00,"",0.00,180.00,173.00,155.00,1.00,1182.00,,,,,,
2015,9,10,4,2015-09-10,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0505",-10.00,0.00,11.00,8.00,"0911","0900",-11.00,0.00,0.00,"",0.00,176.00,175.00,156.00,1.00,1182.00,,,,,,
2015,9,11,5,2015-09-11,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0507",-8.00,0.00,11.00,5.00,"0911","0905",-6.00,0.00,0.00,"",0.00,176.00,178.00,162.00,1.00,1182.00,,,,,,
2015,9,12,6,2015-09-12,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0508",-7.00,0.00,10.00,7.00,"0911","0902",-9.00,0.00,0.00,"",0.00,176.00,174.00,157.00,1.00,1182.00,,,,,,
2015,9,13,7,2015-09-13,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0512",-3.00,0.00,6.00,5.00,"0911","0848",-23.00,0.00,0.00,"",0.00,176.00,156.00,145.00,1.00,1182.00,,,,,,
2015,9,14,1,2015-09-14,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0514",-1.00,0.00,12.00,9.00,"0911","0908",-3.00,0.00,0.00,"",0.00,176.00,174.00,153.00,1.00,1182.00,,,,,,
2015,9,15,2,2015-09-15,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0515",0.00,0.00,13.00,6.00,"0911","0903",-8.00,0.00,0.00,"",0.00,176.00,168.00,149.00,1.00,1182.00,,,,,,
2015,9,16,3,2015-09-16,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0507",-8.00,0.00,13.00,7.00,"0911","0904",-7.00,0.00,0.00,"",0.00,176.00,177.00,157.00,1.00,1182.00,,,,,,
2015,9,17,4,2015-09-17,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0515",0.00,0.00,12.00,13.00,"0911","0912",1.00,1.00,0.00,"",0.00,176.00,177.00,152.00,1.00,1182.00,,,,,,
2015,9,18,5,2015-09-18,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0510",-5.00,0.00,11.00,5.00,"0911","0900",-11.00,0.00,0.00,"",0.00,176.00,170.00,154.00,1.00,1182.00,,,,,,
2015,9,19,6,2015-09-19,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0515",0.00,0.00,10.00,6.00,"0911","0910",-1.00,0.00,0.00,"",0.00,176.00,175.00,159.00,1.00,1182.00,,,,,,
2015,9,20,7,2015-09-20,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0510",-5.00,0.00,11.00,6.00,"0911","0858",-13.00,0.00,0.00,"",0.00,176.00,168.00,151.00,1.00,1182.00,,,,,,
2015,9,21,1,2015-09-21,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0515",0.00,0.00,12.00,7.00,"0911","0904",-7.00,0.00,0.00,"",0.00,176.00,169.00,150.00,1.00,1182.00,,,,,,
2015,9,22,2,2015-09-22,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0504",-11.00,0.00,11.00,7.00,"0911","0852",-19.00,0.00,0.00,"",0.00,176.00,168.00,150.00,1.00,1182.00,,,,,,
2015,9,23,3,2015-09-23,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0513",-2.00,0.00,11.00,7.00,"0911","0900",-11.00,0.00,0.00,"",0.00,176.00,167.00,149.00,1.00,1182.00,,,,,,
2015,9,24,4,2015-09-24,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0528",13.00,13.00,10.00,6.00,"0911","0912",1.00,1.00,0.00,"",0.00,176.00,164.00,148.00,1.00,1182.00,,,,,,
2015,9,25,5,2015-09-25,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0508",-7.00,0.00,13.00,8.00,"0911","0909",-2.00,0.00,0.00,"",0.00,176.00,181.00,160.00,1.00,1182.00,,,,,,
2015,9,26,6,2015-09-26,"NK",20416,"NK","409",13930,"ORD","Chicago, IL","IL",11697,"FLL","Fort Lauderdale, FL","FL","0515","0507",-8.00,0.00,10.00,13.00,"0911","0902",-9.00,0.00,0.00,"",0.00,176.00,175.00,152.00,1.00,1182.00,,,,,,
