"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","TAXI_OUT","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2015,8,10,1,2015-08-10,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1900","1903",3.00,3.00,17.00,9.00,"2046","2042",-4.00,0.00,0.00,"",0.00,226.00,219.00,193.00,1.00,1431.00,,,,,,
2015,8,11,2,2015-08-11,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1900","1950",50.00,50.00,10.00,6.00,"2046","2101",15.00,15.00,0.00,"",0.00,226.00,191.00,175.00,1.00,1431.00,7.00,0.00,0.00,0.00,8.00,
2015,8,12,3,2015-08-12,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1900","1856",-4.00,0.00,14.00,11.00,"2046","2023",-23.00,0.00,0.00,"",0.00,226.00,207.00,182.00,1.00,1431.00,,,,,,
2015,8,13,4,2015-08-13,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1900","1859",-1.00,0.00,29.00,7.00,"2046","2039",-7.00,0.00,0.00,"",0.00,226.00,220.00,184.00,1.00,1431.00,,,,,,
2015,8,14,5,2015-08-14,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1900","1913",13.00,13.00,12.00,8.00,"2046","2036",-10.00,0.00,0.00,"",0.00,226.00,203.00,183.00,1.00,1431.00,,,,,,
2015,8,15,6,2015-08-15,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1900","1854",-6.00,0.00,14.00,7.00,"2046","2030",-16.00,0.00,0.00,"",0.00,226.00,216.00,195.00,1.00,1431.00,,,,,,
2015,8,16,7,2015-08-16,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1900","1927",27.00,27.00,10.00,8.00,"2046","2056",10.00,10.00,0.00,"",0.00,226.00,209.00,191.00,1.00,1431.00,,,,,,
2015,8,17,1,2015-08-17,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1900","1857",-3.00,0.00,17.00,8.00,"2046","2034",-12.00,0.00,0.00,"",0.00,226.00,217.00,192.00,1.00,1431.00,,,,,,
2015,8,18,2,2015-08-18,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1920","1940",20.00,20.00,12.00,9.00,"2100","2108",8.00,8.00,0.00,"",0.00,220.00,208.00,187.00,1.00,1431.00,,,,,,
2015,8,19,3,2015-08-19,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1920","1933",13.00,13.00,14.00,8.00,"2100","2105",5.00,5.00,0.00,"",0.00,220.00,212.00,190.00,1.00,1431.00,,,,,,
2015,8,20,4,2015-08-20,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1920","1914",-6.00,0.00,16.00,6.00,"2100","2054",-6.00,0.00,0.00,"",0.00,220.00,220.00,198.00,1.00,1431.00,,,,,,
2015,8,21,5,2015-08-21,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1920","1926",6.00,6.00,12.00,9.00,"2100","2105",5.00,5.00,0.00,"",0.00,220.00,219.00,198.00,1.00,1431.00,,,,,,
2015,8,22,6,2015-08-22,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1920","1914",-6.00,0.00,16.00,8.00,"2100","2046",-14.00,0.00,0.00,"",0.00,220.00,212.00,188.00,1.00,1431.00,,,,,,
2015,8,23,7,2015-08-23,"AA",19805,"AA","2474",11298,"DFW","Dallas/Fort Worth, TX","TX",14893,"SMF","Sacramento, CA","CA","1920","1917",-3.00,0.00,16.00,10.00,"2100","2059",-1.00,0.00,0.00,"",0.00,220.00,222.00,196.00,1.00,1431.00,,,,,,
