"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","TAXI_OUT","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2015,10,1,4,2015-10-01,"AA",19805,"AA","1925",15304,"TPA","Tampa, FL","FL",14100,"PHL","Philadelphia, PA","PA","1210","1206",-4.00,0.00,8.00,5.00,"1439","1405",-34.00,0.00,0.00,"",0.00,149.00,119.00,106.00,1.00,920.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1926",12892,"LAX","Los Angeles, CA","CA",14100,"PHL","Philadelphia, PA","PA","1350","1402",12.00,12.00,23.00,7.00,"2209","2213",4.00,4.00,0.00,"",0.00,319.00,311.00,281.00,1.00,2402.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1927",12892,"LAX","Los Angeles, CA","CA",12264,"IAD","Washington, DC","VA","2240","2301",21.00,21.00,18.00,4.00,"0638","0643",5.00,5.00,0.00,"",0.00,298.00,282.00,260.00,1.00,2288.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1928",11057,"CLT","Charlotte, NC","NC",10693,"BNA","Nashville, TN","TN","2225","2232",7.00,7.00,14.00,5.00,"2243","2245",2.00,2.00,0.00,"",0.00,78.00,73.00,54.00,1.00,328.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1928",11278,"DCA","Washington, DC","VA",11057,"CLT","Charlotte, NC","NC","2005","2017",12.00,12.00,21.00,5.00,"2135","2146",11.00,11.00,0.00,"",0.00,90.00,89.00,63.00,1.00,331.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1929",10792,"BUF","Buffalo, NY","NY",11057,"CLT","Charlotte, NC","NC","1150","1147",-3.00,0.00,9.00,6.00,"1342","1345",3.00,3.00,0.00,"",0.00,112.00,118.00,103.00,1.00,546.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1929",11057,"CLT","Charlotte, NC","NC",11433,"DTW","Detroit, MI","MI","1435","1435",0.00,0.00,18.00,9.00,"1619","1607",-12.00,0.00,0.00,"",0.00,104.00,92.00,65.00,1.00,500.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1930",14057,"PDX","Portland, OR","OR",11057,"CLT","Charlotte, NC","NC","2215","2213",-2.00,0.00,11.00,7.00,"0602","0603",1.00,1.00,0.00,"",0.00,287.00,290.00,272.00,1.00,2282.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1932",10693,"BNA","Nashville, TN","TN",11057,"CLT","Charlotte, NC","NC","0626","0621",-5.00,0.00,24.00,7.00,"0846","0856",10.00,10.00,0.00,"",0.00,80.00,95.00,64.00,1.00,328.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1932",11057,"CLT","Charlotte, NC","NC",14307,"PVD","Providence, RI","RI","0950","0945",-5.00,0.00,20.00,5.00,"1155","1137",-18.00,0.00,0.00,"",0.00,125.00,112.00,87.00,1.00,683.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1933",14100,"PHL","Philadelphia, PA","PA",10397,"ATL","Atlanta, GA","GA","0945","0942",-3.00,0.00,31.00,8.00,"1204","1213",9.00,9.00,0.00,"",0.00,139.00,151.00,112.00,1.00,666.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1933",14122,"PIT","Pittsburgh, PA","PA",14100,"PHL","Philadelphia, PA","PA","0720","0714",-6.00,0.00,10.00,9.00,"0845","0818",-27.00,0.00,0.00,"",0.00,85.00,64.00,45.00,1.00,268.00,,,,,,
2015,10,1,4,2015-10-01,"AA",19805,"AA","1934",11042,"CLE","Cleveland, OH","OH",11057,"CLT","Charlotte, NC","NC","1205","1201",-4.00,0.00,13.00,17.00,"1341","1355",14.00,14.00,0.00,"",0.00,96.00,114.00,84.00,1.00,430.00,,,,,,
