"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","CARRIER","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","TAXI_OUT","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2015,5,3,7,2015-05-03,"EV",20366,"EV","2550",11298,"DFW","Dallas/Fort Worth, TX","TX",10781,"BTR","Baton Rouge, LA","LA","1214","1212",-2.00,0.00,28.00,2.00,"1341","1340",-1.00,0.00,0.00,"",0.00,87.00,88.00,58.00,1.00,383.00,,,,,,
2015,5,5,2,2015-05-05,"EV",20366,"EV","2550",11298,"DFW","Dallas/Fort Worth, TX","TX",10781,"BTR","Baton Rouge, LA","LA","1214","1207",-7.00,0.00,18.00,3.00,"1341","1329",-12.00,0.00,0.00,"",0.00,87.00,82.00,61.00,1.00,383.00,,,,,,
2015,5,4,1,2015-05-04,"EV",20366,"EV","2550",11298,"DFW","Dallas/Fort Worth, TX","TX",10781,"BTR","Baton Rouge, LA","LA","1214","1209",-5.00,0.00,22.00,2.00,"1341","1336",-5.00,0.00,0.00,"",0.00,87.00,87.00,63.00,1.00,383.00,,,,,,
2015,5,6,3,2015-05-06,"EV",20366,"EV","2550",11298,"DFW","Dallas/Fort Worth, TX","TX",10781,"BTR","Baton Rouge, LA","LA","1214","1217",3.00,3.00,17.00,3.00,"1341","1338",-3.00,0.00,0.00,"",0.00,87.00,81.00,61.00,1.00,383.00,,,,,,
2015,5,1,5,2015-05-01,"EV",20366,"EV","2551",11298,"DFW","Dallas/Fort Worth, TX","TX",15411,"TYR","Tyler, TX","TX","1705","1701",-4.00,0.00,24.00,5.00,"1758","1753",-5.00,0.00,0.00,"",0.00,53.00,52.00,23.00,1.00,102.00,,,,,,
2015,5,3,7,2015-05-03,"EV",20366,"EV","2551",11298,"DFW","Dallas/Fort Worth, TX","TX",15411,"TYR","Tyler, TX","TX","1705","1705",0.00,0.00,15.00,3.00,"1758","1749",-9.00,0.00,0.00,"",0.00,53.00,44.00,26.00,1.00,102.00,,,,,,
2015,5,2,6,2015-05-02,"EV",20366,"EV","2551",11298,"DFW","Dallas/Fort Worth, TX","TX",15411,"TYR","Tyler, TX","TX","1705","1659",-6.00,0.00,10.00,6.00,"1758","1737",-21.00,0.00,0.00,"",0.00,53.00,38.00,22.00,1.00,102.00,,,,,,
2015,5,4,1,2015-05-04,"EV",20366,"EV","2551",11298,"DFW","Dallas/Fort Worth, TX","TX",15411,"TYR","Tyler, TX","TX","1705","1701",-4.00,0.00,15.00,7.00,"1758","1745",-13.00,0.00,0.00,"",0.00,53.00,44.00,22.00,1.00,102.00,,,,,,
2015,5,6,3,2015-05-06,"EV",20366,"EV","2551",11298,"DFW","Dallas/Fort Worth, TX","TX",15411,"TYR","Tyler, TX","TX","1705","1700",-5.00,0.00,18.00,11.00,"1758","1750",-8.00,0.00,0.00,"",0.00,53.00,50.00,21.00,1.00,102.00,,,,,,
2015,5,5,2,2015-05-05,"EV",20366,"EV","2551",11298,"DFW","Dallas/Fort Worth, TX","TX",15411,"TYR","Tyler, TX","TX","1705","1714",9.00,9.00,35.00,8.00,"1758","1819",21.00,21.00,0.00,"",0.00,53.00,65.00,22.00,1.00,102.00,0.00,0.00,12.00,0.00,9.00,
2015,5,1,5,2015-05-01,"EV",20366,"EV","2551",15411,"TYR","Tyler, TX","TX",11298,"DFW","Dallas/Fort Worth, TX","TX","1830","1823",-7.00,0.00,12.00,14.00,"1921","1919",-2.00,0.00,0.00,"",0.00,51.00,56.00,30.00,1.00,102.00,,,,,,
2015,5,2,6,2015-05-02,"EV",20366,"EV","2551",15411,"TYR","Tyler, TX","TX",11298,"DFW","Dallas/Fort Worth, TX","TX","1830","1821",-9.00,0.00,8.00,16.00,"1921","1915",-6.00,0.00,0.00,"",0.00,51.00,54.00,30.00,1.00,102.00,,,,,,
2015,5,3,7,2015-05-03,"EV",20366,"EV","2551",15411,"TYR","Tyler, TX","TX",11298,"DFW","Dallas/Fort Worth, TX","TX","1830","1823",-7.00,0.00,8.00,18.00,"1921","1918",-3.00,0.00,0.00,"",0.00,51.00,55.00,29.00,1.00,102.00,,,,,,
2015,5,4,1,2015-05-04,"EV",20366,"EV","2551",15411,"TYR","Tyler, TX","TX",11298,"DFW","Dallas/Fort Worth, TX","TX","1830","1819",-11.00,0.00,5.00,11.00,"1921","1902",-19.00,0.00,0.00,"",0.00,51.00,43.00,27.00,1.00,102.00,,,,,,
2015,5,5,2,2015-05-05,"EV",20366,"EV","2551",15411,"TYR","Tyler, TX","TX",11298,"DFW","Dallas/Fort Worth, TX","TX","1830","1837",7.00,7.00,12.00,15.00,"1921","1937",16.00,16.00,0.00,"",0.00,51.00,60.00,33.00,1.00,102.00,0.00,0.00,9.00,0.00,7.00,
2015,5,6,3,2015-05-06,"EV",20366,"EV","2551",15411,"TYR","Tyler, TX","TX",11298,"DFW","Dallas/Fort Worth, TX","TX","1830","1820",-10.00,0.00,8.00,18.00,"1921","1917",-4.00,0.00,0.00,"",0.00,51.00,57.00,31.00,1.00,102.00,,,,,,
2015,5,3,7,2015-05-03,"EV",20366,"EV","2552",11298,"DFW","Dallas/Fort Worth, TX","TX",12191,"HOU","Houston, TX","TX","1030","1026",-4.00,0.00,11.00,6.00,"1147","1126",-21.00,0.00,0.00,"",0.00,77.00,60.00,43.00,1.00,247.00,,,,,,
2015,5,1,5,2015-05-01,"EV",20366,"EV","2552",11298,"DFW","Dallas/Fort Worth, TX","TX",12191,"HOU","Houston, TX","TX","1030","1025",-5.00,0.00,33.00,4.00,"1147","1144",-3.00,0.00,0.00,"",0.00,77.00,79.00,42.00,1.00,247.00,,,,,,
